translation	book	chapter	verse	segment_text	flag	seg_bases	paired_surface	paired_strongs	paired_class
ASV	1CO	2	4	my	ORPHAN_TAG	3450			
ASV	1CO	2	4	of	ORPHAN_TAG	442			
ASV	1CO	2	5	your	ORPHAN_TAG	5216			
ASV	1CO	2	5	stand	ORPHAN_TAG	5600			
ASV	1CO	2	6	of this	ORPHAN_TAG	5127			
ASV	1CO	2	6	of this	ORPHAN_TAG	5127			
ASV	1CO	2	7	our	ORPHAN_TAG	2257			
ASV	1CO	2	8	of this	ORPHAN_TAG	5127			
ASV	1CO	2	9	saw	ORPHAN_TAG	1492			
ASV	1CO	2	10	But	ORPHAN_TAG	1161			
ASV	1CO	2	10	unto us	ORPHAN_TAG	2254			
ASV	1CO	2	10	the	ORPHAN_TAG	846			
ASV	1CO	2	12	we	ORPHAN_TAG	2249			
ASV	1CO	2	12	to us	ORPHAN_TAG	2254			
ASV	1CO	2	13	the	ORPHAN_TAG	40			
ASV	1CO	2	14	they are	ORPHAN_TAG	2076			
ASV	1CO	2	16	we	ORPHAN_TAG	2249			
ASV	1CO	3	1	And	ORPHAN_TAG	2532			
ASV	1CO	3	1	I	ORPHAN_TAG	1473			
ASV	1CO	3	1	unto you	ORPHAN_TAG	5213			
ASV	1CO	3	1	unto carnal	ORPHAN_TAG	4559			
ASV	1CO	3	2	you	ORPHAN_TAG	5209			
ASV	1CO	3	2	: nay	ORPHAN_TAG	3777			
ASV	1CO	3	3	ye are	ORPHAN_TAG	2075			
ASV	1CO	3	3	you	ORPHAN_TAG	5213			
ASV	1CO	3	3	, are ye	ORPHAN_TAG	2075			
ASV	1CO	3	4	; are ye	ORPHAN_TAG	2075			
ASV	1CO	3	4	not	ORPHAN_TAG	3780			
ASV	1CO	3	4	men	ORPHAN_TAG	4559			
ASV	1CO	3	5	is	ORPHAN_TAG	2076			
ASV	1CO	3	7	is he	ORPHAN_TAG	2076			
ASV	1CO	3	8	are	ORPHAN_TAG	1526			
ASV	1CO	3	9	we are	ORPHAN_TAG	2070			
ASV	1CO	3	9	: ye are	ORPHAN_TAG	2075			
ASV	1CO	3	10	unto me	ORPHAN_TAG	3427			
ASV	1CO	3	11	is	ORPHAN_TAG	2076			
ASV	1CO	3	12	the	ORPHAN_TAG	5126			
ASV	1CO	3	12	gold	ORPHAN_TAG	5557			
ASV	1CO	3	12	, silver	ORPHAN_TAG	696			
ASV	1CO	3	13	it is	ORPHAN_TAG	2076			
ASV	1CO	3	16	ye are	ORPHAN_TAG	2075			
ASV	1CO	3	16	you	ORPHAN_TAG	5213			
ASV	1CO	3	17	, him	ORPHAN_TAG	5126			
ASV	1CO	3	17	is	ORPHAN_TAG	2076			
ASV	1CO	3	17	are	ORPHAN_TAG	2075			
ASV	1CO	3	17	ye	ORPHAN_TAG	5210			
ASV	1CO	3	18	that he is	ORPHAN_TAG	1511			
ASV	1CO	3	18	you	ORPHAN_TAG	5213			
ASV	1CO	3	18	this	ORPHAN_TAG	5129			
ASV	1CO	3	19	of this	ORPHAN_TAG	5127			
ASV	1CO	3	19	is	ORPHAN_TAG	2076			
ASV	1CO	3	20	they are	ORPHAN_TAG	1526			
ASV	1CO	3	21	are	ORPHAN_TAG	2076			
ASV	1CO	3	21	yours	ORPHAN_TAG	5216			
ASV	1CO	3	22	are	ORPHAN_TAG	2076			
ASV	1CO	3	22	yours	ORPHAN_TAG	5216			
ASV	1CO	3	23	ye	ORPHAN_TAG	5210			
ASV	1CO	4	1	of us	ORPHAN_TAG	2248			
ASV	1CO	4	2	, moreover,	ORPHAN_TAG	3739			
ASV	1CO	4	3	with me	ORPHAN_TAG	1698			
ASV	1CO	4	3	is	ORPHAN_TAG	2076			
ASV	1CO	4	3	you	ORPHAN_TAG	5216			
ASV	1CO	4	4	me	ORPHAN_TAG	3165			
ASV	1CO	4	4	is	ORPHAN_TAG	2076			
ASV	1CO	4	6	these things	ORPHAN_TAG	5023			
ASV	1CO	4	6	your sakes	ORPHAN_TAG	5209			
ASV	1CO	4	6	us	ORPHAN_TAG	2254			
ASV	1CO	4	6	to go	ORPHAN_TAG	5426			
ASV	1CO	4	7	thee	ORPHAN_TAG	4571			
ASV	1CO	4	8	are	ORPHAN_TAG	2075			
ASV	1CO	4	8	us	ORPHAN_TAG	2257			
ASV	1CO	4	8	we	ORPHAN_TAG	2249			
ASV	1CO	4	8	with you	ORPHAN_TAG	5213			
ASV	1CO	4	9	us	ORPHAN_TAG	2248			
ASV	1CO	4	10	We	ORPHAN_TAG	2249			
ASV	1CO	4	10	ye	ORPHAN_TAG	5210			
ASV	1CO	4	10	; we	ORPHAN_TAG	2249			
ASV	1CO	4	10	ye	ORPHAN_TAG	5210			
ASV	1CO	4	10	; ye	ORPHAN_TAG	5210			
ASV	1CO	4	10	we	ORPHAN_TAG	2249			
ASV	1CO	4	14	these things	ORPHAN_TAG	5023			
ASV	1CO	4	14	you	ORPHAN_TAG	5209			
ASV	1CO	4	14	my	ORPHAN_TAG	3450			
ASV	1CO	4	15	you	ORPHAN_TAG	5209			
ASV	1CO	4	16	you	ORPHAN_TAG	5209			
ASV	1CO	4	16	of me	ORPHAN_TAG	3450			
ASV	1CO	4	17	this cause	ORPHAN_TAG	5124			
ASV	1CO	4	17	unto you	ORPHAN_TAG	5213			
ASV	1CO	4	17	is	ORPHAN_TAG	2076			
ASV	1CO	4	17	my	ORPHAN_TAG	3450			
ASV	1CO	4	17	you	ORPHAN_TAG	5209			
ASV	1CO	4	17	of my	ORPHAN_TAG	3450			
ASV	1CO	4	18	I	ORPHAN_TAG	3450			
ASV	1CO	4	18	you	ORPHAN_TAG	5209			
ASV	1CO	4	19	you	ORPHAN_TAG	5209			
ASV	1CO	4	21	you	ORPHAN_TAG	5209			
ASV	1CO	4	21	of gentleness	ORPHAN_TAG	4236			
ASV	1CO	5	1	you	ORPHAN_TAG	5213			
ASV	1CO	5	2	ye	ORPHAN_TAG	5210			
ASV	1CO	5	2	are	ORPHAN_TAG	2075			
ASV	1CO	5	2	he that had done	ORPHAN_TAG	4160			
ASV	1CO	5	2	this	ORPHAN_TAG	5124			
ASV	1CO	5	2	might be taken away	ORPHAN_TAG	1808			
ASV	1CO	5	2	you	ORPHAN_TAG	5216			
ASV	1CO	5	3	this	ORPHAN_TAG	5124			
ASV	1CO	5	4	of our	ORPHAN_TAG	2257			
ASV	1CO	5	4	ye	ORPHAN_TAG	5216			
ASV	1CO	5	4	my	ORPHAN_TAG	1700			
ASV	1CO	5	4	of our	ORPHAN_TAG	2257			
ASV	1CO	5	5	Jesus	ORPHAN_TAG	2424			
ASV	1CO	5	6	Your	ORPHAN_TAG	5216			
ASV	1CO	5	7	ye may be	ORPHAN_TAG	5600			
ASV	1CO	5	7	ye are	ORPHAN_TAG	2075			
ASV	1CO	5	7	our	ORPHAN_TAG	2257			
ASV	1CO	5	9	unto you	ORPHAN_TAG	5213			
ASV	1CO	5	10	of this	ORPHAN_TAG	5127			
ASV	1CO	5	11	as it is	ORPHAN_TAG	3570			
ASV	1CO	5	11	unto you	ORPHAN_TAG	5213			
ASV	1CO	5	12	have I	ORPHAN_TAG	3427			
ASV	1CO	5	12	that are	ORPHAN_TAG	2532			
ASV	1CO	5	12	ye	ORPHAN_TAG	5210			
ASV	1CO	5	13	among yourselves	ORPHAN_TAG	5216			
ASV	1CO	6	1	of you	ORPHAN_TAG	5216			
ASV	1CO	6	2	you	ORPHAN_TAG	5213			
ASV	1CO	6	2	, are ye	ORPHAN_TAG	2075			
ASV	1CO	6	3	? how much	ORPHAN_TAG	3385			
ASV	1CO	6	3	more	ORPHAN_TAG	1065			
ASV	1CO	6	4	them	ORPHAN_TAG	5128			
ASV	1CO	6	5	move you	ORPHAN_TAG	5213			
ASV	1CO	6	5	. What	ORPHAN_TAG	2076			
ASV	1CO	6	5	you	ORPHAN_TAG	5213,3761			
ASV	1CO	6	5	one	ORPHAN_TAG	1520			
ASV	1CO	6	6	that	ORPHAN_TAG	5124			
ASV	1CO	6	7	it is	ORPHAN_TAG	2076			
ASV	1CO	6	7	in	ORPHAN_TAG	1722			
ASV	1CO	6	7	you	ORPHAN_TAG	5213			
ASV	1CO	6	7	? why	ORPHAN_TAG	1302			
ASV	1CO	6	8	, but ye	ORPHAN_TAG	5210			
ASV	1CO	6	8	that	ORPHAN_TAG	5023			
ASV	1CO	6	11	such	ORPHAN_TAG	5023			
ASV	1CO	6	11	were	ORPHAN_TAG	2258			
ASV	1CO	6	11	of our	ORPHAN_TAG	2257			
ASV	1CO	6	12	for me	ORPHAN_TAG	3427			
ASV	1CO	6	12	for me	ORPHAN_TAG	3427			
ASV	1CO	6	13	them	ORPHAN_TAG	5023			
ASV	1CO	6	14	us	ORPHAN_TAG	2248			
ASV	1CO	6	15	your	ORPHAN_TAG	5216			
ASV	1CO	6	15	are	ORPHAN_TAG	2076			
ASV	1CO	6	16	is	ORPHAN_TAG	2076			
ASV	1CO	6	17	is	ORPHAN_TAG	2076			
ASV	1CO	6	18	is	ORPHAN_TAG	2076			
ASV	1CO	6	19	your	ORPHAN_TAG	5216			
ASV	1CO	6	19	is	ORPHAN_TAG	2076			
ASV	1CO	6	19	you	ORPHAN_TAG	5213			
ASV	1CO	6	19	ye are	ORPHAN_TAG	2075			
ASV	1CO	6	20	your	ORPHAN_TAG	5216			
ASV	1CO	7	3	her due	ORPHAN_TAG	3784			
ASV	1CO	7	5	, except	ORPHAN_TAG	5100,2			
ASV	1CO	7	5	you	ORPHAN_TAG	5209			
ASV	1CO	7	5	of your	ORPHAN_TAG	5216			
ASV	1CO	7	6	this	ORPHAN_TAG	5124			
ASV	1CO	7	7	Yet	ORPHAN_TAG	1063			
ASV	1CO	7	7	were	ORPHAN_TAG	1511			
ASV	1CO	7	7	, one	ORPHAN_TAG	3739,3			
ASV	1CO	7	7	another	ORPHAN_TAG	3739			
ASV	1CO	7	8	, It is	ORPHAN_TAG	2076			
ASV	1CO	7	9	it is	ORPHAN_TAG	2076			
ASV	1CO	7	9	better	ORPHAN_TAG	2908			
ASV	1CO	7	14	were	ORPHAN_TAG	2076			
ASV	1CO	7	14	your	ORPHAN_TAG	5216			
ASV	1CO	7	14	are they	ORPHAN_TAG	2076			
ASV	1CO	7	15	us	ORPHAN_TAG	2248			
ASV	1CO	7	19	is	ORPHAN_TAG	2076			
ASV	1CO	7	19	is	ORPHAN_TAG	2076			
ASV	1CO	7	21	for it	ORPHAN_TAG	4671			
ASV	1CO	7	22	, is	ORPHAN_TAG	2076			
ASV	1CO	7	22	, is	ORPHAN_TAG	2076			
ASV	1CO	7	25	to be	ORPHAN_TAG	1511			
ASV	1CO	7	26	that this	ORPHAN_TAG	5124			
ASV	1CO	7	26	to be as he is	ORPHAN_TAG	1511			
ASV	1CO	7	28	you	ORPHAN_TAG	5216			
ASV	1CO	7	29	this	ORPHAN_TAG	5124			
ASV	1CO	7	29	henceforth	ORPHAN_TAG	2076			
ASV	1CO	7	29	though	ORPHAN_TAG	5600			
ASV	1CO	7	29	they had	ORPHAN_TAG	5600			
ASV	1CO	7	31	the	ORPHAN_TAG	5129			
ASV	1CO	7	31	of this	ORPHAN_TAG	5127			
ASV	1CO	7	32	you	ORPHAN_TAG	5209			
ASV	1CO	7	32	that is	ORPHAN_TAG	1511			
ASV	1CO	7	34	she may be	ORPHAN_TAG	5600			
ASV	1CO	7	35	this	ORPHAN_TAG	5124			
ASV	1CO	7	35	your	ORPHAN_TAG	5216			
ASV	1CO	7	35	upon you	ORPHAN_TAG	5213			
ASV	1CO	7	36	, if she be past	ORPHAN_TAG	5600			
ASV	1CO	7	38	that giveth	ORPHAN_TAG	1547			
ASV	1CO	7	38	his own virgin daughter in marriage	ORPHAN_TAG	1547			
ASV	1CO	7	38	; and	ORPHAN_TAG	1161			
ASV	1CO	7	38	that giveth	ORPHAN_TAG	1547			
ASV	1CO	7	38	in marriage	ORPHAN_TAG	1547			
ASV	1CO	7	39	, she is	ORPHAN_TAG	2076			
ASV	1CO	7	40	she is	ORPHAN_TAG	2076			
ASV	1CO	8	2	that he knoweth	ORPHAN_TAG	1492			
ASV	1CO	8	2	not	ORPHAN_TAG	3762			
ASV	1CO	8	2	yet	ORPHAN_TAG	3764			
ASV	1CO	8	5	there be	ORPHAN_TAG	1526			
ASV	1CO	8	5	there are	ORPHAN_TAG	1526			
ASV	1CO	8	6	to us	ORPHAN_TAG	2254			
ASV	1CO	8	6	we	ORPHAN_TAG	2249			
ASV	1CO	8	6	we	ORPHAN_TAG	2249			
ASV	1CO	8	7	being	ORPHAN_TAG	5607			
ASV	1CO	8	8	us	ORPHAN_TAG	2248			
ASV	1CO	8	9	lest by any means	ORPHAN_TAG	3381			
ASV	1CO	8	9	of yours	ORPHAN_TAG	5216			
ASV	1CO	8	9	weak	ORPHAN_TAG	770			
ASV	1CO	8	10	see	ORPHAN_TAG	1492			
ASV	1CO	8	10	thee	ORPHAN_TAG	4571			
ASV	1CO	8	10	, if he is	ORPHAN_TAG	5607			
ASV	1CO	8	11	For	ORPHAN_TAG	2532			
ASV	1CO	8	11	through	ORPHAN_TAG	1909			
ASV	1CO	8	13	my	ORPHAN_TAG	3450			
ASV	1CO	8	13	not my	ORPHAN_TAG	3450			
ASV	1CO	9	1	our	ORPHAN_TAG	2257			
ASV	1CO	9	1	? Are	ORPHAN_TAG	2075			
ASV	1CO	9	1	ye	ORPHAN_TAG	5210			
ASV	1CO	9	1	my	ORPHAN_TAG	3450			
ASV	1CO	9	2	to you	ORPHAN_TAG	5213			
ASV	1CO	9	2	of mine	ORPHAN_TAG	1699			
ASV	1CO	9	2	are	ORPHAN_TAG	2075			
ASV	1CO	9	2	ye	ORPHAN_TAG	5210			
ASV	1CO	9	3	me	ORPHAN_TAG	1691			
ASV	1CO	9	3	is	ORPHAN_TAG	2076			
ASV	1CO	9	8	not	ORPHAN_TAG	3780			
ASV	1CO	9	8	the same	ORPHAN_TAG	5023			
ASV	1CO	9	9	muzzle	ORPHAN_TAG	3592			
ASV	1CO	9	10	our sake	ORPHAN_TAG	2248			
ASV	1CO	9	10	our sake	ORPHAN_TAG	2248			
ASV	1CO	9	10	of	ORPHAN_TAG	846			
ASV	1CO	9	11	we	ORPHAN_TAG	2249			
ASV	1CO	9	11	unto you	ORPHAN_TAG	5213			
ASV	1CO	9	11	we	ORPHAN_TAG	2249			
ASV	1CO	9	11	your	ORPHAN_TAG	5216			
ASV	1CO	9	12	of this right over you	ORPHAN_TAG	5216			
ASV	1CO	9	12	we	ORPHAN_TAG	2249			
ASV	1CO	9	12	this	ORPHAN_TAG	5026			
ASV	1CO	9	12	, that	ORPHAN_TAG	3363			
ASV	1CO	9	15	of these things	ORPHAN_TAG	5130			
ASV	1CO	9	15	these things	ORPHAN_TAG	5023			
ASV	1CO	9	15	in my	ORPHAN_TAG	1698			
ASV	1CO	9	15	case	ORPHAN_TAG	1698			
ASV	1CO	9	15	me	ORPHAN_TAG	3427			
ASV	1CO	9	15	any man	ORPHAN_TAG	5100			
ASV	1CO	9	15	my	ORPHAN_TAG	3450			
ASV	1CO	9	16	, I	ORPHAN_TAG	3427			
ASV	1CO	9	16	have	ORPHAN_TAG	2076			
ASV	1CO	9	16	upon me	ORPHAN_TAG	3427			
ASV	1CO	9	16	; for	ORPHAN_TAG	1161			
ASV	1CO	9	16	is	ORPHAN_TAG	2076			
ASV	1CO	9	16	unto me	ORPHAN_TAG	3427			
ASV	1CO	9	17	this	ORPHAN_TAG	5124			
ASV	1CO	9	18	is	ORPHAN_TAG	2076			
ASV	1CO	9	18	my	ORPHAN_TAG	3427			
ASV	1CO	9	18	to the full my	ORPHAN_TAG	3450			
ASV	1CO	9	19	though I was	ORPHAN_TAG	5607			
ASV	1CO	9	21	being	ORPHAN_TAG	5607			
ASV	1CO	9	22	became	ORPHAN_TAG	5613			
ASV	1CO	9	23	all things	ORPHAN_TAG	5124			
ASV	1CO	9	25	we	ORPHAN_TAG	2249			
ASV	1CO	9	27	I buffet my	ORPHAN_TAG	3450			
ASV	1CO	9	27	: lest by any means	ORPHAN_TAG	3381			
ASV	1CO	10	1	For	ORPHAN_TAG	1161			
ASV	1CO	10	1	you	ORPHAN_TAG	5209			
ASV	1CO	10	1	our	ORPHAN_TAG	2257			
ASV	1CO	10	1	were	ORPHAN_TAG	2258			
ASV	1CO	10	4	was	ORPHAN_TAG	2258			
ASV	1CO	10	6	these things	ORPHAN_TAG	5023			
ASV	1CO	10	6	our	ORPHAN_TAG	2257			
ASV	1CO	10	6	we	ORPHAN_TAG	2248			
ASV	1CO	10	6	should	ORPHAN_TAG	1511			
ASV	1CO	10	7	; as	ORPHAN_TAG	5613			
ASV	1CO	10	8	in	ORPHAN_TAG	1722			
ASV	1CO	10	8	three	ORPHAN_TAG	5140			
ASV	1CO	10	8	and twenty	ORPHAN_TAG	1501			
ASV	1CO	10	9	of the Lord	ORPHAN_TAG	5547			
ASV	1CO	10	10	ye	ORPHAN_TAG	2531			
ASV	1CO	10	11	these	ORPHAN_TAG	3956			
ASV	1CO	10	11	things	ORPHAN_TAG	5023			
ASV	1CO	10	11	our	ORPHAN_TAG	2257			
ASV	1CO	10	13	you	ORPHAN_TAG	5209			
ASV	1CO	10	13	you	ORPHAN_TAG	5209			
ASV	1CO	10	13	, that ye	ORPHAN_TAG	5209			
ASV	1CO	10	14	, my	ORPHAN_TAG	3450			
ASV	1CO	10	15	ye	ORPHAN_TAG	5210			
ASV	1CO	10	16	, is it	ORPHAN_TAG	2076			
ASV	1CO	10	16	, is it	ORPHAN_TAG	2076			
ASV	1CO	10	17	that we	ORPHAN_TAG	2070			
ASV	1CO	10	18	: have	ORPHAN_TAG	1526			
ASV	1CO	10	18	not	ORPHAN_TAG	3780			
ASV	1CO	10	19	is	ORPHAN_TAG	2076			
ASV	1CO	10	19	that an idol is	ORPHAN_TAG	2076			
ASV	1CO	10	20	the Gentiles	ORPHAN_TAG	1484			
ASV	1CO	10	20	ye	ORPHAN_TAG	5209			
ASV	1CO	10	22	Or do we	ORPHAN_TAG	2070			
ASV	1CO	10	22	? are we	ORPHAN_TAG	2070			
ASV	1CO	10	24	each	ORPHAN_TAG	1538			
ASV	1CO	10	27	you	ORPHAN_TAG	5209			
ASV	1CO	10	27	you	ORPHAN_TAG	5213			
ASV	1CO	10	28	say	ORPHAN_TAG	2036			
ASV	1CO	10	28	unto you	ORPHAN_TAG	5213			
ASV	1CO	10	28	, This	ORPHAN_TAG	5124			
ASV	1CO	10	28	hath	ORPHAN_TAG	2076			
ASV	1CO	10	28	for	ORPHAN_TAG	1063			
ASV	1CO	10	29	why	ORPHAN_TAG	2444			
ASV	1CO	10	29	is my	ORPHAN_TAG	3450			
ASV	1CO	11	1	of me	ORPHAN_TAG	3450			
ASV	1CO	11	2	you	ORPHAN_TAG	5209			
ASV	1CO	11	2	ye remember	ORPHAN_TAG	3415			
ASV	1CO	11	2	me	ORPHAN_TAG	3450			
ASV	1CO	11	2	them to you	ORPHAN_TAG	5213			
ASV	1CO	11	3	you	ORPHAN_TAG	5209			
ASV	1CO	11	3	is	ORPHAN_TAG	2076			
ASV	1CO	11	5	her	ORPHAN_TAG	1438			
ASV	1CO	11	5	it is	ORPHAN_TAG	2076			
ASV	1CO	11	7	is	ORPHAN_TAG	2076			
ASV	1CO	11	8	is	ORPHAN_TAG	2076			
ASV	1CO	11	10	this cause	ORPHAN_TAG	5124			
ASV	1CO	11	13	: is it	ORPHAN_TAG	2076			
ASV	1CO	11	14	Doth	ORPHAN_TAG	2228			
ASV	1CO	11	14	you	ORPHAN_TAG	5209			
ASV	1CO	11	14	, it is	ORPHAN_TAG	2076			
ASV	1CO	11	14	to him	ORPHAN_TAG	3778			
ASV	1CO	11	15	, it is	ORPHAN_TAG	2076			
ASV	1CO	11	16	to be	ORPHAN_TAG	1511			
ASV	1CO	11	16	, we	ORPHAN_TAG	2249			
ASV	1CO	11	17	in giving you this	ORPHAN_TAG	5124			
ASV	1CO	11	17	the better	ORPHAN_TAG	2909			
ASV	1CO	11	18	ye	ORPHAN_TAG	5216			
ASV	1CO	11	18	you	ORPHAN_TAG	5213			
ASV	1CO	11	19	there	ORPHAN_TAG	1511			
ASV	1CO	11	19	be	ORPHAN_TAG	1511			
ASV	1CO	11	19	you	ORPHAN_TAG	5213			
ASV	1CO	11	19	you	ORPHAN_TAG	5213			
ASV	1CO	11	20	ye	ORPHAN_TAG	5216			
ASV	1CO	11	20	it is	ORPHAN_TAG	2076			
ASV	1CO	11	22	shall I say	ORPHAN_TAG	2036			
ASV	1CO	11	22	to you	ORPHAN_TAG	5213			
ASV	1CO	11	22	you	ORPHAN_TAG	5209			
ASV	1CO	11	22	this	ORPHAN_TAG	5129			
ASV	1CO	11	23	unto you	ORPHAN_TAG	5213			
ASV	1CO	11	24	, and said	ORPHAN_TAG	2036			
ASV	1CO	11	24	This	ORPHAN_TAG	5124			
ASV	1CO	11	24	is	ORPHAN_TAG	2076			
ASV	1CO	11	24	my	ORPHAN_TAG	3450			
ASV	1CO	11	24	you	ORPHAN_TAG	5216			
ASV	1CO	11	24	: this	ORPHAN_TAG	5124			
ASV	1CO	11	25	, This	ORPHAN_TAG	5124			
ASV	1CO	11	25	is	ORPHAN_TAG	2076			
ASV	1CO	11	25	: this	ORPHAN_TAG	5124			
ASV	1CO	11	26	this	ORPHAN_TAG	5126			
ASV	1CO	11	26	the	ORPHAN_TAG	5124			
ASV	1CO	11	27	the	ORPHAN_TAG	5126			
ASV	1CO	11	27	manner	ORPHAN_TAG	2071			
ASV	1CO	11	29	the	ORPHAN_TAG	2962			
ASV	1CO	11	30	this cause	ORPHAN_TAG	5124			
ASV	1CO	11	30	you	ORPHAN_TAG	5213			
ASV	1CO	11	31	But	ORPHAN_TAG	1063			
ASV	1CO	11	33	, my	ORPHAN_TAG	3450			
ASV	1CO	12	1	you	ORPHAN_TAG	5209			
ASV	1CO	12	2	when ye were	ORPHAN_TAG	2258			
ASV	1CO	12	3	unto you	ORPHAN_TAG	5213			
ASV	1CO	12	3	say	ORPHAN_TAG	2036			
ASV	1CO	12	3	, but	ORPHAN_TAG	1508			
ASV	1CO	12	4	there are	ORPHAN_TAG	1526			
ASV	1CO	12	5	there are	ORPHAN_TAG	1526			
ASV	1CO	12	6	there are	ORPHAN_TAG	1526			
ASV	1CO	12	11	these	ORPHAN_TAG	5023			
ASV	1CO	12	12	is	ORPHAN_TAG	2076			
ASV	1CO	12	12	, being	ORPHAN_TAG	5607			
ASV	1CO	12	12	, are	ORPHAN_TAG	2076			
ASV	1CO	12	13	we	ORPHAN_TAG	2249			
ASV	1CO	12	14	is	ORPHAN_TAG	2076			
ASV	1CO	12	15	shall say	ORPHAN_TAG	2036			
ASV	1CO	12	15	; it	ORPHAN_TAG	5124			
ASV	1CO	12	15	is	ORPHAN_TAG	2076			
ASV	1CO	12	16	shall say	ORPHAN_TAG	2036			
ASV	1CO	12	16	; it	ORPHAN_TAG	5124			
ASV	1CO	12	16	is	ORPHAN_TAG	2076			
ASV	1CO	12	18	now	ORPHAN_TAG	3570			
ASV	1CO	12	19	they were	ORPHAN_TAG	2258			
ASV	1CO	12	21	say	ORPHAN_TAG	2036			
ASV	1CO	12	21	of thee	ORPHAN_TAG	4675			
ASV	1CO	12	21	of you	ORPHAN_TAG	5216			
ASV	1CO	12	22	are	ORPHAN_TAG	2076			
ASV	1CO	12	23	to be	ORPHAN_TAG	1511			
ASV	1CO	12	23	, upon these	ORPHAN_TAG	5125			
ASV	1CO	12	23	our	ORPHAN_TAG	2257			
ASV	1CO	12	24	our	ORPHAN_TAG	2257			
ASV	1CO	12	25	there should be	ORPHAN_TAG	5600			
ASV	1CO	12	27	ye	ORPHAN_TAG	5210			
ASV	1CO	12	27	are	ORPHAN_TAG	2075			
ASV	1CO	12	28	, then	ORPHAN_TAG	1534			
ASV	1CO	12	31	the greater	ORPHAN_TAG	2909			
ASV	1CO	12	31	unto you	ORPHAN_TAG	5213			
ASV	1CO	13	3	my	ORPHAN_TAG	3450			
ASV	1CO	13	3	goods	ORPHAN_TAG	5224			
ASV	1CO	13	3	my	ORPHAN_TAG	3450			
ASV	1CO	13	8	faileth	ORPHAN_TAG	1601			
ASV	1CO	13	10	, that	ORPHAN_TAG	5119			
ASV	1CO	13	11	I was	ORPHAN_TAG	2252			
ASV	1CO	13	11	: now	ORPHAN_TAG	1161			
ASV	1CO	13	13	, these	ORPHAN_TAG	5023			
ASV	1CO	13	13	the greatest	ORPHAN_TAG	3187			
ASV	1CO	13	13	of these	ORPHAN_TAG	5130			
ASV	1CO	14	5	have you	ORPHAN_TAG	5209			
ASV	1CO	14	5	: and	ORPHAN_TAG	1063			
ASV	1CO	14	5	greater	ORPHAN_TAG	3187			
ASV	1CO	14	6	But now	ORPHAN_TAG	3570			
ASV	1CO	14	6	you	ORPHAN_TAG	5209			
ASV	1CO	14	6	you	ORPHAN_TAG	5209			
ASV	1CO	14	6	to you	ORPHAN_TAG	5213			
ASV	1CO	14	9	ye	ORPHAN_TAG	5210			
ASV	1CO	14	9	ye	ORPHAN_TAG	5210			
ASV	1CO	14	9	to be	ORPHAN_TAG	2071			
ASV	1CO	14	10	There are	ORPHAN_TAG	2076			
ASV	1CO	14	10	kind	ORPHAN_TAG	846			
ASV	1CO	14	11	, I shall be	ORPHAN_TAG	2071			
ASV	1CO	14	11	me	ORPHAN_TAG	1698			
ASV	1CO	14	12	ye	ORPHAN_TAG	5210			
ASV	1CO	14	12	ye are	ORPHAN_TAG	2075			
ASV	1CO	14	13	Wherefore	ORPHAN_TAG	1355			
ASV	1CO	14	14	, my	ORPHAN_TAG	3450			
ASV	1CO	14	14	my	ORPHAN_TAG	3450			
ASV	1CO	14	14	is	ORPHAN_TAG	2076			
ASV	1CO	14	15	is it	ORPHAN_TAG	2076			
ASV	1CO	14	18	you	ORPHAN_TAG	5216			
ASV	1CO	14	19	with	ORPHAN_TAG	1223			
ASV	1CO	14	19	my	ORPHAN_TAG	3450			
ASV	1CO	14	21	unto this	ORPHAN_TAG	5129			
ASV	1CO	14	21	me	ORPHAN_TAG	3450			
ASV	1CO	14	22	are	ORPHAN_TAG	1526			
ASV	1CO	14	25	is	ORPHAN_TAG	2076			
ASV	1CO	14	25	you	ORPHAN_TAG	5213			
ASV	1CO	14	26	is it	ORPHAN_TAG	2076			
ASV	1CO	14	28	there be	ORPHAN_TAG	5600			
ASV	1CO	14	33	is	ORPHAN_TAG	2076			
ASV	1CO	14	34	let the	ORPHAN_TAG	5216			
ASV	1CO	14	35	it is	ORPHAN_TAG	2076			
ASV	1CO	14	36	you	ORPHAN_TAG	5216			
ASV	1CO	14	36	you	ORPHAN_TAG	5209			
ASV	1CO	14	37	to be	ORPHAN_TAG	1511			
ASV	1CO	14	37	unto you	ORPHAN_TAG	5213			
ASV	1CO	14	37	, that they are	ORPHAN_TAG	1526			
ASV	1CO	15	1	unto you	ORPHAN_TAG	5213			
ASV	1CO	15	1	unto you	ORPHAN_TAG	5213			
ASV	1CO	15	2	which	ORPHAN_TAG	5100,56			
ASV	1CO	15	2	unto you	ORPHAN_TAG	5213			
ASV	1CO	15	3	our	ORPHAN_TAG	2257			
ASV	1CO	15	5	he appeared	ORPHAN_TAG	3700			
ASV	1CO	15	6	he appeared	ORPHAN_TAG	3700			
ASV	1CO	15	7	he appeared	ORPHAN_TAG	3700			
ASV	1CO	15	8	born	ORPHAN_TAG	3700			
ASV	1CO	15	10	me	ORPHAN_TAG	1691			
ASV	1CO	15	10	me	ORPHAN_TAG	1698			
ASV	1CO	15	12	you	ORPHAN_TAG	5213			
ASV	1CO	15	12	there is	ORPHAN_TAG	2076			
ASV	1CO	15	13	there is	ORPHAN_TAG	2076			
ASV	1CO	15	14	is our	ORPHAN_TAG	2257			
